FileName,Sys_time_s,Sys_elapsed_s,Sys_date_NA,HHMMSS_in,GasEx_TIME_s,Trmmol_out,Photo_out,GasEx_Ca_µmol.mol.U.207B.¹,Ci_out,Ci_Pa_out,Cond_out,GasEx_gsw_mol.m.U.207B.².s.U.207B.¹,GasEx_gbw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtc_mol.m.U.207B.².s.U.207B.¹,GasEx_Rabs_W.m.U.207B.²,GasEx_TleafEB_.C,CTleaf_out,GasEx_SVPleaf_kPa,RH_S_in,VpdL_out,GasEx_SVPcham_kPa,GasEx_VPDleaf_kPa,GasEx_LatHFlux_W.m.U.207B.²,GasEx_SenHFlux_W.m.U.207B.²,GasEx_NetTherm_W.m.U.207B.²,GasEx_EBSum_W.m.U.207B.²,GasEx_blfa_1_NA,GasEx_blfa_2_NA,GasEx_blfa_3_NA,Leak_Leak_µmol.s.U.207B.¹,Leak_LeakPct_.,Leak_CorrFact_NA,Leak_CorrFactPct_.,Leak_Fan_µmol.s.U.207B.¹,PARi_in,LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹,LeafQ_alpha_NA,LeafQ_convert_J.µmol,Area_in,StmRat_in,Const_Geometry_NA,Meas_TIME_s,CO2S_in,CO2R_in,H2OS_in,H2OR_in,Flow_in,Press_in,Meas_.U.0394.Pcham_kPa,Tair_in,Tleaf_in,Meas_Tleaf2_.C,Meas_Fan_speed_rpm,Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹,Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹,HeadLS_Q_µmol.m.U.207B.².s.U.207B.¹,HeadLS_f_red_NA,HeadLS_f_blue_NA,HeadLS_Tled_.C,HeadLS_Pc_NA,Match_time_secs,Match_hhmmss_NA,Match_count_NA,Match_co2_adj_µmol.mol,Match_h2o_adj_mmol.mol,Match_co2_at_µmol.mol,Match_h2o_at_mmol.mol,Match_co2_cv_.,Match_h2o_cv_.,Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.OK_NA,Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.OK_NA,Stability_Stable_NA,Stability_Total_NA,Status_MatchValveR_.,Status_MatchValveS_.,Status_MatchCO2_µmol.mol,Status_MatchH2O_mmol.mol,Status_DIAG_NA,Status_Flow_s_µmol.s.U.207B.¹,Status_Flow_r_µmol.s.U.207B.¹,TBlk_in,Status_Tirga_.C,Status_Tchopper_.C,Status_Ts_.C,Status_Tr_.C,Status_CO2_._.,Status_Desiccant_._.,Status_Humidifier_._.,Status_Txchg_sp_.C,Status_CO2_r_sp_µmol.mol.U.207B.¹,Status_H2O_r_sp_mmol.mol.U.207B.¹,Status_SS_s_.,Status_SS_r_.,UserIDs_in,Date,LicorModel,IDs,Treatment,Meas_Offset_.C,Meas_Offset2_.C,KEEP
09-25-2020 6800.3 WetFert ACi.csv,1601048437,10024,20200925 11:40:37,11:40:37,1601048429,0.00246,1.655519498,98.04864194,80.73093439,8.228710061,9.993862358,0.17846549,2.840729947,0.172462533,0.108311604,237.7262608,32.03727255,32.23747097,4.839641818,75.21189659,3.442980041,4.577706716,1.396661776,-108.6292171,-150.277634,-11.96725085,-33.14784111,0.02,-0.448628286,4.84112295,0,0,1,0,53084.18674,1500.002581,1264.502128,0.842999969,0.18799989,6.14,0.5,0: Broadleaf,1601048429,98.04864194,99.98990323,33.77868387,31.34315806,600.0125161,101.8275806,0.100015303,31.25622258,32.23747097,999.9,9998.793548,489.2762258,6.153714839,1500.002581,0.900001419,0.1,32.00538065,30473.85806,1601048463,11:41:03,61,-1.808,0.289,100,31,0.2,0.06,-1.819904634,-0.0977,0.0148,1,2.424016829,0.071,0.00911,1,2,2,100,100,-1.808,0.289,3,640.143,300.438,29.9998,35.2829,30.0002,35.0607,35.0896,7.32034,19.731,100,30,100,31.2607,100.207,99.7281,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048548,10135,20200925 11:42:28,11:42:28,1601048540,0.00255,-0.838608364,50.71879677,56.98764969,5.808614048,5.16964495,0.184544834,2.841511407,0.178135537,0.111892016,237.7260659,32.00538635,32.2245871,4.836119833,75.13854231,3.437801412,4.575283611,1.39831842,-112.3305728,-149.7704495,-11.92227918,-36.29723552,0.02,-0.448807395,4.842703039,0,0,1,0,53106.13759,1500.000323,1264.500233,0.842999974,0.188000017,6.14,0.5,0: Broadleaf,1601048540,50.71879677,49.99283548,33.72787742,31.20921613,600.0085484,101.8276129,0.1,31.24691935,32.2245871,999.9,10002.78226,489.2567419,6.474188387,1500.000323,0.899999645,0.100000313,32,30473.78065,1601048579,11:42:58,62,-1.788,0.282,50,31,0.28,0.03,0.702589732,-0.0164,0.0243,1,2.519140976,0.0924,0.012,1,2,2,100,100,-1.788,0.282,3,640.153,300.159,30.0004,35.2797,30.0001,35.0479,35.0776,5.09217,20.1784,100,30,50,31.1396,100.204,99.7275,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048668,10255,20200925 11:44:28,11:44:28,1601048660,0.00274,-3.374669099,4.849856452,32.67934346,3.330943362,0.49433665,0.197366416,2.84089053,0.190053033,0.119417646,237.7259791,31.99682405,32.25694839,4.84497048,74.94984521,3.437304192,4.586139147,1.407666288,-120.6513403,-148.3158243,-11.81336774,-43.05455323,0.02,-0.448665089,4.841447634,0,0,1,0,53082.73333,1499.999355,1264.499417,0.842999974,0.18800007,6.14,0.5,0: Broadleaf,1601048660,4.849856452,1.410019677,33.72283226,31.01754839,599.9993871,101.8281613,0.0999,31.28856452,32.25694839,999.9,9999.556774,489.0635484,6.610422903,1499.999355,0.899998903,0.100001029,32.95564194,30473.77097,1601048698,11:44:57,63,-1.62,0.279,1,31,0.18,0.03,3.264656341,0.0668,0.0181,1,2.704601707,0.0368,0.0154,1,2,2,100,100,-1.62,0.279,3,640.589,299.475,30.0003,35.2894,30.0003,35.0543,35.084,0,20.8043,100,30,0,30.9801,100.193,99.7233,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048789,10375.5,20200925 11:46:28,11:46:28,1601048781,0.00246,15.54465048,383.3577742,232.3638514,23.68564005,39.07696569,0.17786615,2.840999458,0.171903265,0.107958629,237.7264958,32.03708372,32.22360968,4.835852733,75.11053336,3.437995301,4.577247887,1.397857431,-108.3583388,-148.4386075,-11.81877031,-30.88922073,0.02,-0.448690054,4.841667879,0,0,1,0,53091.62788,1500.002903,1264.502476,0.843000019,0.188000024,6.14,0.5,0: Broadleaf,1601048781,383.3577742,400.2286452,33.72785484,31.29828387,600.0148387,101.8333871,0.100024252,31.25446129,32.22360968,999.9,9999.6,489.6385161,6.898760645,1500.002903,0.899999742,0.100000271,32,30473.85161,1601048813,11:46:53,64,-2.101,0.284,401,31,0.04,0.04,-16.32549268,-1.427063415,0.142088898,0,2.425402683,-0.0222,0.00293,1,1,2,100,100,-2.101,0.284,3,640.173,300.673,29.9988,35.3185,30.0001,35.0735,35.1032,20.5124,19.4362,100,30,400,31.2458,100.193,99.7147,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048896,10483.1,20200925 11:48:16,11:48:16,1601048888,0.0026,26.23380417,621.6090645,382.7434527,39.01462678,63.36318879,0.190333278,2.841320632,0.183523148,0.11529353,237.7260004,31.97331516,32.17857742,4.823560651,75.21425094,3.437754703,4.570616153,1.385805948,-114.6773156,-145.4594591,-11.57623997,-33.98701427,0.02,-0.448763667,4.842317286,0,0,1,0,53104.44482,1500.000645,1264.500457,0.842999942,0.187999932,6.14,0.5,0: Broadleaf,1601048888,621.6090645,650.1084839,33.72525161,31.1539871,600.0137097,101.8341613,0.1,31.2289871,32.17857742,999.9,10001.16452,489.6653226,7.192802581,1500.000645,0.90000071,0.1,32,30473.81613,1601048927,11:48:46,65,-2.801,0.297,651,31,0.05,0.04,-27.79543171,0.0851,0.0819,1,2.550637317,0.0954,0.0143,1,2,2,100,100,-2.801,0.297,3,640.365,301.065,29.9996,35.3013,29.9999,35.0573,35.084,30.2098,20.3778,100,30,650,31.1199,100.203,99.7253,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601049003,10590.1,20200925 11:50:03,11:50:03,1601048995,0.00272,31.16566958,766.0246774,492.5723526,50.20848888,78.08181131,0.19876612,2.840075661,0.191348692,0.120236297,237.7259901,31.9716445,32.18805484,4.826145362,75.01600735,3.434672913,4.57858667,1.391472448,-120.0594502,-142.1595819,-11.32081483,-35.81385673,0.02,-0.448478347,4.839800101,0,0,1,0,53066.65593,1499.999677,1264.499697,0.842999979,0.188000037,6.14,0.5,0: Broadleaf,1601048995,766.0246774,800.0508387,33.69599355,31.00397419,600.0144839,101.8311613,0.100034423,31.2596,32.18805484,999.9,9995.100323,489.3687097,7.472067742,1499.999677,0.899999387,0.100000568,32,30473.8,1601049026,11:50:26,66,-2.891,0.288,800,31,0.04,0.05,-33.93989512,0.0901,0.0523,1,2.701119512,0.0316,0.00872,1,2,2,100,100,-2.891,0.288,3,640.611,300.852,30.0004,35.2829,30,35.0448,35.073,35.732,21.2383,100,30,800,30.909,100.198,99.7274,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601049115,10702.1,20200925 11:51:55,11:51:55,1601049107,0.00258,32.42420848,1163.748871,855.8625718,87.24017029,118.6237756,0.187773979,2.841074331,0.181141776,0.113789971,237.7256824,32.03417142,32.2222129,4.835471057,75.02059387,3.439980541,4.585381644,1.395490517,-113.9905018,-143.4497368,-11.42292611,-31.1374824,0.02,-0.448707215,4.84181927,0,0,1,0,53088.11017,1499.997742,1264.498023,0.842999951,0.188000043,6.14,0.5,0: Broadleaf,1601049107,1163.748871,1200.006774,33.74764839,31.19186452,600.0188387,101.8323871,0.100064645,31.28566129,32.2222129,999.9,10000.08065,489.551129,7.753596452,1499.997742,0.899999194,0.100000723,32.00403548,30473.76452,1601049139,11:52:19,67,-2.996,0.291,1200,31,0.07,0.03,-36.14362927,0.083,0.149641186,1,2.554257073,-0.0246,0.00511,1,2,2,100,100,-2.996,0.291,3,640.645,301.641,30.0003,35.3057,30.0001,35.0639,35.0936,49.8532,20.5359,100,30,1200,31.128,100.19,99.7171,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601049228,10815.1,20200925 11:53:48,11:53:48,1601049220,0.00243,32.81603484,1462.812387,1128.613867,115.0440156,149.1101749,0.177271001,2.84107525,0.17134739,0.107607842,237.7267972,32.02473695,32.19288387,4.827462813,75.27252803,3.441484187,4.572032157,1.385978626,-107.086888,-146.8046576,-11.68544176,-27.85019009,0.02,-0.448707425,4.841821127,0,0,1,0,53097.10626,1500.005484,1264.504618,0.842999996,0.187999944,6.14,0.5,0: Broadleaf,1601049220,1462.812387,1500.028387,33.76191935,31.36092903,600.0118387,101.8339032,0.1,31.23442903,32.19288387,999.9,9999.936452,489.881871,7.875423548,1500.005484,0.900000774,0.1,32,30473.92581,1601049254,11:54:13,68,-3.442,0.302,1500,31,0.06,0.04,-36.74117317,-0.0842,0.119156573,1,2.390359756,-0.0163,0.003,1,2,2,100,100,-3.442,0.302,3,640.238,302.188,29.9992,35.3185,29.9998,35.0701,35.0968,59.8905,19.6029,100,30,1500,31.3064,100.198,99.7175,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601049871,11457.6,20200925 12:04:30,12:04:30,1601049857,0.000765,6.32361054,404.1005806,194.3383162,19.80816857,41.18844177,0.0504,3.015999793,0.0499,0.0312,237.7248723,33.49479266,33.20534516,5.110691419,74.30876618,3.614780915,4.864541696,1.495910504,-33.75130111,-142.6021025,-10.80383289,50.56763582,0.02,-0.448648092,4.841297684,0,0,1,0,52900.01849,1499.991935,1264.493267,0.843000043,0.188000109,5.34,0.5,0: Broadleaf,1601049857,404.1005806,410.0034839,35.46468387,34.80773226,600.036871,101.8269677,0.0992,32.32832581,33.20534516,999.9,9999.295161,490.9689355,8.497495161,1499.991935,0.899998645,0.100001358,35,30473.62903,1601049892,12:04:51,70,-2.167,0.377,410,35,0.25,0.16,-3.50834409,-25.96305824,2.990555962,0,0.33885856,3.91840253,0.422622006,0,0,2,100,100,-2.167,0.377,3,636.886,307.106,30.0007,35.1503,30.0004,34.9233,34.9496,20.8352,5.10036,100,30,410,34.8309,100.205,99.7782,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050391,11978.1,20200925 12:13:11,12:13:11,1601050383,0.00138,9.699964556,400.8811935,223.7367508,22.80171113,40.85505462,0.0928,3.015235087,0.0913,0.0572,237.7266472,33.46717371,33.33190323,5.147091719,75.02959368,3.676001107,4.899401592,1.471090611,-60.73267674,-142.5722383,-10.81772906,23.6040031,0.02,-0.44848724,4.839878562,0,0,1,0,52859.63245,1500.004516,1264.503724,0.842999944,0.187999958,5.34,0.5,0: Broadleaf,1601050383,400.8811935,410.0056129,36.06994839,34.88847419,599.9932581,101.8132581,0.0999,32.45484516,33.33190323,999.9,9997.056129,495.7075161,8.067141935,1500.004516,0.900000355,0.1,34,30473.90968,1601050417,12:13:36,71,-2.191,0.359,410,35,0.23,0.1,-9.102026341,-0.00184,0.0213,1,1.197188293,0.0416,0.00457,1,2,2,100,100,-2.191,0.359,3,639.052,307.718,29.9994,35.4193,29.9999,35.1182,35.1479,20.8289,5.83686,100,30,410,34.8659,100.176,99.7414,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050500,12086.5,20200925 12:14:59,12:14:59,1601050492,0.0015,6.659294503,293.683871,182.7874872,18.62783973,29.92927012,0.102891821,3.015809169,0.100980676,0.0633,237.7268596,33.36081458,33.25053871,5.123664078,75.23914711,3.670880768,4.878950531,1.45278331,-66.34637631,-141.4229781,-10.7203072,19.23719796,0.02,-0.448607994,4.840943921,0,0,1,0,52886.04821,1500.005161,1264.504406,0.843000037,0.188000025,5.34,0.5,0: Broadleaf,1601050492,293.683871,300.004,36.02087419,34.73011613,599.988129,101.8099677,0.0999,32.38071613,33.25053871,999.9,10000.07097,495.7985806,8.70453,1500.005161,0.899999806,0.100000229,34,30473.9,1601050526,12:15:25,72,-1.984,0.354,300,35,0.22,0.07,-6.518638293,-0.0754,0.0314,1,1.296013659,-0.024,0.0057,1,2,2,100,100,-1.984,0.354,3,639.448,307.736,29.9993,35.3845,29.9999,35.099,35.1255,16.2167,6.80845,100,30,300,34.645,100.184,99.7538,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050611,12197.5,20200925 12:16:50,12:16:50,1601050603,0.00149,5.332013499,244.9189032,155.7022384,15.86650539,24.95793983,0.10260176,3.015831061,0.100701282,0.0631,237.7264735,33.28014064,33.15294194,5.095685031,75.26038588,3.654374422,4.855641357,1.441310609,-65.63002241,-139.3465307,-10.55338053,22.19653987,0.02,-0.448612599,4.840984548,0,0,1,0,52901.11417,1500.002581,1264.502164,0.842999992,0.188000053,5.34,0.5,0: Broadleaf,1601050603,244.9189032,249.9888387,35.86134839,34.58432903,599.9944516,101.803,0.0999,32.29589677,33.15294194,999.9,10000.85806,495.8970645,8.619967097,1500.002581,0.899999226,0.100000739,33.62769032,30473.83548,1601050638,12:17:18,73,-1.935,0.352,250,35,0.51,0.08,-5.10981561,-0.0716,0.0308,1,1.276970244,0.0475,0.00521,1,2,2,100,100,-1.935,0.352,3,639.7,308.037,30.0004,35.3282,29.9998,35.0554,35.0808,14.0628,7.38851,100,30,250,34.5083,100.199,99.771,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050726,12312.5,20200925 12:18:45,12:18:45,1601050718,0.00182,3.912016567,196.2145484,140.8292154,14.35088359,19.99480104,0.124280006,3.014658239,0.121502257,0.0762,237.7263431,33.24212787,33.20244839,5.109860885,74.88368182,3.64563052,4.868391125,1.464230365,-80.44821098,-139.790929,-10.59614237,6.891060702,0.02,-0.448365917,4.838808117,0,0,1,0,52865.16217,1500.002903,1264.502313,0.84299991,0.187999927,5.34,0.5,0: Broadleaf,1601050718,196.2145484,200.0146129,35.7755871,34.21019355,600.0309355,101.8025806,0.1001641,32.34233548,33.20244839,999.9,9995.4,495.9532903,7.908579355,1500.002903,0.900000645,0.1,33.99596452,30473.85484,1601050749,12:19:09,74,-1.862,0.346,200,34,0.37,0.05,-3.864114878,-0.0519,0.0247,1,1.563455366,0.0959,0.0164,1,2,2,100,100,-1.862,0.346,3,640.135,307.62,29.999,35.2829,30,35.0225,35.0489,11.8557,8.76976,100,30,200,34.217,100.202,99.7743,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050837,12423.5,20200925 12:20:36,12:20:36,1601050829,0.00146,2.42982548,147.6315161,105.297676,10.73000005,15.04388543,0.100362308,3.016038439,0.0985,0.0618,237.7263042,33.23842025,33.1185,5.085842998,75.24476791,3.643417526,4.842087532,1.442425472,-64.26721984,-141.8019413,-10.73418163,20.9229615,0.02,-0.448656222,4.841369404,0,0,1,0,52914.59433,1500.001935,1264.501455,0.842999882,0.188000024,5.34,0.5,0: Broadleaf,1601050829,147.6315161,149.9854839,35.75427742,34.50367742,600.014129,101.8015806,0.100003968,32.2464129,33.1185,999.9,10001.97,495.6583548,6.234194839,1500.001935,0.899999161,0.100000674,33.12367097,30473.82581,1601050864,12:21:04,75,-1.837,0.353,150,34,0.29,0.09,-2.375112195,-0.0917,0.0224,1,1.242790732,0.0186,0.00199,1,2,2,100,100,-1.837,0.353,3,639.836,308.431,29.9996,35.2807,29.9999,35.0161,35.0426,9.62002,7.0334,100,30,150,34.5817,100.207,99.7767,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601050942,12528.5,20200925 12:22:21,12:22:21,1601050934,0.00168,0.892568988,99.0453871,84.63254908,8.623967964,10.09262104,0.118393853,3.015903905,0.115871133,0.0726,237.7265262,33.0482373,32.95273548,5.038705571,75.39204704,3.623036593,4.8055952,1.415668978,-74.14259828,-136.6036413,-10.32594292,16.6543437,0.02,-0.448627922,4.841119733,0,0,1,0,52934.54623,1500.003548,1264.502942,0.842999967,0.187999979,5.34,0.5,0: Broadleaf,1601050934,99.0453871,99.98795806,35.55519032,34.11211613,600.0109677,101.7989677,0.1,32.11258065,32.95273548,999.9,10001.59581,495.2445484,6.404770323,1500.003548,0.900000161,0.1,33,30473.87742,1601050968,12:22:47,76,-1.86,0.344,100,34,0.41,0.06,-0.916105366,-0.0771,0.0238,1,1.457326829,-0.091,0.00923,1,2,2,100,100,-1.86,0.344,3,639.819,308.314,29.9989,35.2387,29.9998,34.975,35,7.35283,8.50436,100,30,100,33.9925,100.225,99.7866,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051050,12636.5,20200925 12:24:09,12:24:09,1601051042,0.00178,-0.69435557,50.52974194,58.14152502,5.924387443,5.148777376,0.128201468,3.015117322,0.125248342,0.0785,237.726597,32.77242769,32.6653129,4.957873582,75.42188551,3.573102704,4.737487906,1.384770877,-78.34351185,-130.8362553,-9.86637879,18.68045113,0.02,-0.448462471,4.839660024,0,0,1,0,52959.52691,1500.003548,1264.503195,0.843000136,0.187999997,5.34,0.5,0: Broadleaf,1601051042,50.52974194,49.99166774,35.06618065,33.54057097,600.0118065,101.7959677,0.100008345,31.86041935,32.6653129,999.9,9998.201935,494.2788065,5.354664516,1500.003548,0.900000613,0.1,33,30473.85806,1601051076,12:24:35,77,-1.843,0.333,50,33,0.15,0.06,0.523138293,-0.0607,0.019,1,1.541847317,-0.0938,0.0119,1,2,2,100,100,-1.843,0.333,3,640.174,308.135,29.9997,35.1343,29.9995,34.887,34.9081,5.12569,10.741,100,30,50,33.4807,100.257,99.8203,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051163,12749.5,20200925 12:26:02,12:26:02,1601051155,0.00195,-2.426146991,2.830457742,31.01172696,3.160055956,0.288420082,0.138846079,3.014790649,0.135388953,0.0849,237.725677,32.72573816,32.64455484,4.952079725,74.89914719,3.547599434,4.736501772,1.404480291,-85.87566334,-128.0453803,-9.655804808,14.14882859,0.02,-0.448393765,4.839053823,0,0,1,0,52952.44143,1499.998387,1264.498678,0.843000025,0.187999941,5.34,0.5,0: Broadleaf,1601051155,2.830457742,0.676124677,34.81494839,33.14221935,600.009,101.7987419,0.1,31.85674516,32.64455484,999.9,9996.397742,493.5752903,6.126176452,1499.998387,0.900000935,0.1,33,30473.78065,1601051189,12:26:29,78,-1.7,0.329,1,33,0.39,0.07,2.019414146,-0.0907,0.0193,1,1.68226,-0.0979,0.00999,1,2,2,100,100,-1.7,0.329,3,640.478,308.229,30.0004,35.0089,29.9999,34.7843,34.8081,0,11.9866,100,30,0,33.0979,100.277,99.8419,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051280,12867,20200925 12:28:00,12:28:00,1601051272,0.00175,10.41067095,390.3279355,246.788399,25.14745566,39.77397029,0.124654625,3.014486981,0.121860153,0.0764,237.7256711,32.76183194,32.6375,4.950111966,74.99096277,3.549091482,4.732692248,1.401020485,-77.10381401,-129.1936931,-9.742362292,21.68580165,0.02,-0.4483299,4.838490326,0,0,1,0,52947.6759,1499.99871,1264.498978,0.843000044,0.187999892,5.34,0.5,0: Broadleaf,1601051272,390.3279355,400.2007742,34.82955161,33.32769032,600.0020323,101.798871,0.1,31.84254516,32.6375,999.9,9994.96129,493.1737742,5.941905484,1499.99871,0.90000171,0.1,33,30473.7871,1601051302,12:28:22,79,-2.209,0.337,401,33,0.19,0.09,-9.323819512,-0.723747387,0.0854,0,1.492558293,0.0336,0.00362,1,1,2,100,100,-2.209,0.337,3,640.149,309.757,30.0005,34.955,30,34.732,34.7577,20.5439,11.2186,100,30,400,33.3502,100.279,99.8414,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051384,12970.5,20200925 12:29:43,12:29:43,1601051376,0.0017,17.54648317,633.4827097,389.0030777,39.63890342,64.55105727,0.122869066,3.01521164,0.120153775,0.0753,237.725565,32.7375806,32.59605161,4.938564783,75.22903589,3.553274322,4.723275102,1.385290461,-75.16787788,-128.2001225,-9.661477064,24.69608756,0.02,-0.448482309,4.839835051,0,0,1,0,52971.04388,1499.996774,1264.497322,0.843000028,0.188000054,5.34,0.5,0: Broadleaf,1601051376,633.4827097,650.059871,34.87065806,33.40658065,600.0071613,101.7986774,0.100011026,31.8074,32.59605161,999.9,9998.378065,493.144129,4.705726452,1499.996774,0.899999355,0.100000655,33,30473.71613,1601051414,12:30:13,80,-2.914,0.346,651,33,0.15,0.06,-15.89310976,0.0399,0.0735,1,1.452931951,0.0454,0.0046,1,2,2,100,100,-2.914,0.346,3,640.119,310.668,30.0005,34.9115,29.9999,34.6842,34.7094,30.2541,10.5024,100,30,650,33.4549,100.293,99.8493,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051505,13091.5,20200925 12:31:44,12:31:44,1601051497,0.00176,20.791784,780.3003226,506.1383024,51.57550627,79.51262329,0.130593763,3.01645466,0.127532137,0.08,237.7266883,32.51994625,32.36705806,4.875190598,75.46280442,3.523640779,4.669374278,1.35154982,-77.80240236,-123.918805,-9.315201646,26.69027928,0.02,-0.448743781,4.842141856,0,0,1,0,53035.89997,1500.005484,1264.504528,0.842999937,0.187999871,5.34,0.5,0: Broadleaf,1601051497,780.3003226,800.0300968,34.57939032,33.06353226,600.0033871,101.8000645,0.1,31.60505806,32.36705806,999.9,10004.07097,492.7677742,4.550218065,1500.005484,0.900001548,0.1,33,30473.91935,1601051531,12:32:11,81,-3.008,0.342,800,33,0.14,0.06,-19.63263415,0.0784,0.0595,1,1.528009512,-0.166181185,0.0164,0,1,2,100,100,-3.008,0.342,3,640.291,310.774,29.998,34.8319,29.9996,34.6038,34.6252,35.7656,11.9075,100,30,800,32.8802,100.32,99.8702,19po,9/25/2020,6800.3,19po,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601051622,13209,20200925 12:33:42,12:33:42,1601051614,0.00187,19.15650717,1181.012839,932.0162349,94.96999806,120.3420958,0.138745765,3.015950455,0.135294858,0.0849,237.7264332,32.39948688,32.25157419,4.84349969,75.229179,3.493953145,4.64441217,1.349546545,-82.39216219,-120.4694158,-9.048071722,25.81678343,0.02,-0.448637714,4.841206122,0,0,1,0,53040.25667,1500.002903,1264.502419,0.842999981,0.187999983,5.34,0.5,0: Broadleaf,1601051614,1181.012839,1200.025484,34.28894516,32.68320645,600.0133226,101.7973548,0.10000971,31.51066129,32.25157419,999.9,10001.97258,492.5011613,4.374329355,1500.002903,0.900000161,0.1,33,30473.88387,1601051653,12:34:12,82,-3.13,0.348,1200,33,0.16,0.06,-18.9199439,0.36525993,0.100708856,0,1.603157805,-0.0855,0.0085,1,1,2,100,100,-3.13,0.348,3,640.529,311.984,29.9994,34.6976,29.9997,34.4855,34.5066,49.8708,12.5554,100,30,1200,32.693,100.348,99.8917,19po,9/25/2020,6800.3,19po,o,0,0,N
09-25-2020 6800.3 WetFert ACi.csv,1601051735,13321.5,20200925 12:35:34,12:35:34,1601051727,0.00181,21.07282615,1478.835387,1194.820956,121.7460771,150.685679,0.135194276,3.015649563,0.131915207,0.0827,237.7267781,32.33889962,32.16765484,4.820583307,75.16819899,3.476393216,4.624819089,1.344190091,-80.00067198,-118.9102676,-8.924904297,29.89093421,0.02,-0.448574421,4.840647726,0,0,1,0,53045.9874,1500.005161,1264.504366,0.84300001,0.187999966,5.34,0.5,0: Broadleaf,1601051727,1478.835387,1499.977419,34.11746452,32.55805161,600.0113871,101.7948387,0.1,31.43625806,32.16765484,999.9,10000.80871,492.1949677,6.138279032,1500.005161,0.900000516,0.1,32.54167419,30473.90323,1601051755,12:35:54,83,-3.573,0.347,1501,33,0.16,0.11,-20.70813415,-0.0538,0.0978,1,1.559941707,0.00447,0.00138,1,2,2,100,100,-3.573,0.347,3,640.946,313.181,29.9986,34.5674,29.9996,34.3697,34.3904,59.9035,12.3955,100,30,1500,32.5755,100.375,99.9175,19po,9/25/2020,6800.3,19po,o,0,0,Y
